id,lines_lengthKm,nodes_count,peak_loadKw,solar_capacity,dist_farthest_node,wind_capacity,consumption,consumption_per_area,zensus,lon,lat,pkw_count,areaSqKm
2839,809.6340334443694,216.0,12917.181613900539,14119.605999999994,36.07898368196359,23200.0,78.6955357540519,2084.059005707021,13895.0,11.037095114191802,52.5692570932884,5493,339.235685931135
2840,145.58736246728438,65.0,6986.57944036838,1233.4449999999995,12.630836048191837,8486.0,35.26528857685029,6266.540462053455,7297.0,12.2488239064758,51.197882415339,2456,106.8288387182545
2841,165.83736906276437,68.0,12474.036146236333,11736.575000000004,13.089662214312913,6200.0,70.23880435567669,11954.135869232105,14800.0,12.2323650024338,51.292653474496404,9275,58.50449582029079
2842,78.65278876169695,17.0,446.42605232233217,110.15,10.827973328356487,0.0,1.9497711499911,401.10176248983083,590.0,12.163770934131698,52.95908717559179,87,409.44927938265
2843,363.7945302049691,104.0,10392.18697785753,14505.698,22.56938553800357,59850.0,64.7478700918452,5666.915675647267,9774.0,12.057255701580901,51.6508160317727,8953,114.320923531308
2844,54.452010037658674,14.0,297.85465572630056,121.53,9.74765932643337,0.0,1.88329655935871,732.4604785390144,469.0,12.0909192193948,52.96856846624699,69,409.44927938265
2845,443.46103654204813,138.0,5899.834628336877,4292.3600000000015,37.207319124600026,4300.0,26.915110485994802,832.5984886484673,6950.0,12.0468400773068,52.98971474182079,409,122.79913687430401
2846,101.83973525840312,45.0,3727.315049729456,1991.554,15.9500618543397,0.0,17.7896851676512,2045.1289506399849,3693.0,10.920264559047501,52.120671867518304,3030,199.05129547425062
2848,89.08224010513443,32.0,4274.985109654676,702.8299999999998,11.658020631032304,2850.0,29.0176835929045,7568.4999273030835,2391.0,11.1599885133722,52.2247704120111,381,297.613855216316
2849,138.3098582214665,46.0,4636.108692469092,427.14,16.184915070765438,1500.0,29.8686937870914,3555.9139705828165,3004.0,11.215954186824698,52.2359411501601,478,297.613855216316
2850,533.701757857358,110.0,8941.32171123274,4445.4760000000015,21.354044873710894,43380.0,47.6960668205383,3838.5009191322715,10352.0,10.940903694235999,52.3659629056132,6279,158.2873550878793
2851,259.78745168505503,95.0,10662.393790687804,8815.18,21.337686436820007,2250.0,64.0417731591702,4034.0705976426775,10175.0,11.283489961510902,51.977465223424794,6961,321.71582303119897
2852,122.46584406873664,35.0,5184.109452823497,1562.29,29.70049823442863,600.0,29.313142247087,3669.080905149093,5025.0,11.095075596784302,51.863720110315896,2833,79.8154746309007
2854,287.64663553184187,77.0,3097.948050821828,18112.08,29.458272285809194,12300.0,13.853848877653501,728.7033838249617,4568.0,12.2516721833216,52.4517920345263,1376,406.892889821961
2855,876.0846385303955,194.0,10843.615834035192,5956.425999999999,41.267086219127115,1000.0,64.5446671390254,1614.2525835904044,8529.0,11.164416547603901,52.9836713824798,6583,438.28042359909676
2857,205.9454545628589,91.0,9807.167305462115,7510.35,15.42782627418536,7800.0,60.7268906418377,4375.536931239757,8028.0,11.638912573676901,52.2687358145653,2029,309.610385096522
2858,79.82377073536541,31.0,4308.437787934441,1003.8,12.272259446660982,0.0,22.8473467940173,7678.368518493869,5052.0,10.999333008573501,52.200141966125,3501,96.8531678938989
2860,347.41244802498977,74.0,23273.518471949537,13488.428,25.381444759523355,13860.0,138.516671489278,8485.807846128857,37102.0,11.8309822948536,52.584820277545006,16941,272.257169553698
2861,349.89103831048703,113.0,6270.586512798267,2956.6,33.38005196097741,600.0,33.961954007086,1621.415640524151,9882.0,11.7907345207672,52.4294029436374,2307,472.518524801683
2862,450.2336900452537,69.0,16753.670366146143,6454.265,33.01766982321533,27550.0,103.93049701197201,4471.651265393466,15298.0,12.1317967317627,52.4318289463747,6524,879.642603263026
2863,118.87051954728165,53.0,5253.2346919779575,4673.46,16.01478168578855,1500.0,23.505349401051106,3578.290356500293,6963.0,11.656443359098699,51.984313932080795,3477,92.56951591389699
2864,387.3400562458934,150.0,12848.000911603549,17183.04,26.567843086295674,9000.0,63.842984352560386,2604.010360981068,20689.0,11.2020840334538,51.3006074559159,11985,441.8117303789223
